Id,Sales
8300,406.6899
8301,275.3295
8302,267.3444
8303,204.9668
8304,257.00577
8305,253.9905
8306,306.12115
8307,228.23506
8308,205.5233
8309,254.98271
8310,244.2568
8311,292.63193
8312,264.05606
8313,204.03821
8314,293.21915
8315,295.1972
8316,288.3861
8317,229.13266
8318,220.14052
8319,288.41498
8320,212.1485
8321,344.40027
8322,242.9202
8323,227.47874
8324,275.72006
8325,254.70384
8326,229.73894
8327,255.16354
8328,263.4813
8329,341.0428
8330,323.97824
8331,260.71216
8332,218.43005
8333,257.08563
8334,307.5838
8335,245.72574
8336,256.38443
8337,259.1071
8338,386.79437
8339,293.62094
8340,259.7879
8341,287.8233
8342,223.76749
8343,317.0012
8344,257.4291
8345,389.69226
8346,263.51505
8347,244.69246
8348,238.64168
8349,195.89395
8350,293.63904
8351,489.03644
8352,215.0407
8353,223.17487
8354,326.00174
8355,293.93942
8356,271.73636
8357,310.922
8358,256.50214
8359,237.2882
8360,227.12291
8361,321.2961
8362,254.50241
8363,293.52936
8364,293.89783
8365,226.17772
8366,288.79956
8367,261.78116
8368,197.79987
8369,320.5012
8370,320.55963
8371,222.6848
8372,292.7535
8373,274.63104
8374,231.9436
8375,320.03952
8376,265.44522
8377,320.18835
8378,228.82748
8379,232.17117
8380,277.38013
8381,193.94368
8382,294.66357
8383,215.53014
8384,273.5013
8385,230.0895
8386,248.57462
8387,245.7987
8388,272.27786
8389,270.80615
8390,302.8177
8391,243.43866
8392,312.92642
8393,270.0571
8394,312.27777
8395,331.12952
8396,306.6623
8397,195.53062
8398,251.54756
8399,288.06384
8400,233.32527
8401,368.06238
8402,257.8391
8403,318.04596
8404,360.0584
8405,275.7024
8406,208.84476
8407,347.88565
8408,344.0781
8409,260.00174
8410,323.741
8411,338.81458
8412,262.10474
8413,249.3191
8414,276.30597
8415,242.22026
8416,247.88005
8417,291.7198
8418,229.97043
8419,284.5179
8420,283.5683
8421,271.66888
8422,301.94424
8423,267.13104
8424,303.72562
8425,213.05083
8426,288.40408
8427,272.74933
8428,259.53137
8429,287.51004
8430,279.2298
8431,328.55154
8432,257.4312
8433,234.68861
8434,252.83505
8435,284.6579
8436,310.46307
8437,231.15346
8438,218.25215
8439,314.26523
8440,317.1765
8441,252.92307
8442,298.72238
8443,271.003
8444,283.12265
8445,226.07893
8446,210.36455
8447,268.2382
8448,272.7181
8449,271.98032
8450,341.86478
8451,311.73166
8452,235.56195
8453,311.44656
8454,202.73022
8455,194.38113
8456,271.90924
8457,380.52383
8458,296.91605
8459,284.0187
8460,225.00246
8461,274.27365
8462,351.69318
8463,255.56938
8464,305.1788
8465,262.95944
8466,240.98994
8467,236.35
8468,250.78346
8469,260.021
8470,221.79706
8471,236.05626
8472,220.47397
8473,286.9151
8474,284.09784
8475,231.33385
8476,268.5326
8477,289.8803
8478,248.54489
8479,227.19406
8480,325.7639
8481,300.63376
8482,259.55698
8483,208.76231
8484,377.22687
8485,259.98904
8486,234.40572
8487,319.99774
8488,330.60193
8489,294.6977
8490,264.49066
8491,294.47052
8492,331.005
8493,405.91095
8494,231.27103
8495,228.94827
8496,235.77963
8497,290.56253
8498,256.7357
8499,313.20886
8500,312.91776
8501,255.50037
8502,218.96841
8503,273.0514
8504,315.49365
8505,229.28722
8506,277.9706
8507,213.80864
8508,282.56885
8509,290.8489
8510,290.4152
8511,322.6357
8512,260.8893
8513,201.90767
8514,271.0156
8515,288.92224
8516,319.7543
8517,294.30588
8518,285.4102
8519,261.05368
8520,226.31218
8521,337.16656
8522,215.19815
8523,366.94577
8524,255.81194
8525,220.89919
8526,293.82202
8527,261.11954
8528,275.27686
8529,294.18622
8530,201.89276
8531,222.00473
8532,270.16553
8533,308.35062
8534,341.09805
8535,229.40056
8536,270.05814
8537,291.00232
8538,272.97586
8539,234.68681
8540,352.23477
8541,312.0102
8542,372.89313
8543,218.3973
8544,243.7881
8545,397.75214
8546,328.1296
8547,239.35013
8548,352.7522
8549,283.56503
8550,233.49359
8551,235.05829
8552,219.7258
8553,236.31424
8554,256.9641
8555,227.37572
8556,235.95016
8557,346.62766
8558,277.57678
8559,545.713
8560,261.51852
8561,242.81172
8562,282.87292
8563,322.17374
8564,249.603
8565,268.2327
8566,253.35179
8567,317.9404
8568,297.49402
8569,223.19441
8570,247.22325
8571,274.1573
8572,300.7622
8573,270.21106
8574,296.26193
8575,239.58852
8576,222.89307
8577,243.9241
8578,332.01117
8579,373.45407
8580,333.60455
8581,291.3754
8582,246.2168
8583,260.54865
8584,213.64249
8585,320.07318
8586,328.8156
8587,331.8621
8588,256.2848
8589,233.44728
8590,236.34534
8591,240.63942
8592,353.50702
8593,275.5308
8594,237.56172
8595,239.19264
8596,297.16187
8597,209.94907
8598,286.17365
8599,214.78857
8600,266.4881
8601,280.8101
8602,244.97656
8603,285.03516
8604,266.49704
8605,234.88109
8606,274.2495
8607,281.82294
8608,344.6876
8609,258.37207
8610,299.8596
8611,310.97614
8612,335.14114
8613,269.9199
8614,316.3503
8615,219.35565
8616,229.88873
8617,271.41913
8618,265.77243
8619,324.34604
8620,292.74777
8621,243.03992
8622,287.7302
8623,273.11557
8624,322.02673
8625,206.67308
8626,397.82382
8627,232.4475
8628,258.3136
8629,312.82675
8630,246.18709
8631,250.39333
8632,258.5882
8633,290.06915
8634,236.7674
8635,231.92271
8636,291.7596
8637,294.28137
8638,285.89175
8639,220.2269
8640,300.5646
8641,360.7472
8642,277.73117
8643,232.56541
8644,275.3568
8645,273.0978
8646,286.7131
8647,284.44156
8648,216.95825
8649,297.20892
8650,264.25793
8651,284.2787
8652,296.84872
8653,226.86342
8654,262.2193
8655,240.83492
8656,288.05737
8657,328.75055
8658,235.98065
8659,241.98308
8660,261.12665
8661,257.9666
8662,237.24435
8663,306.99875
8664,262.4233
8665,302.23007
8666,245.38858
8667,232.15083
8668,267.11008
8669,297.2917
8670,311.20413
8671,300.12637
8672,316.8546
8673,237.99484
8674,317.62192
8675,249.84723
8676,279.12894
8677,320.0412
8678,275.3655
8679,333.87894
8680,298.44415
8681,293.79965
8682,259.2799
8683,296.57202
8684,289.8375
8685,255.88838
8686,209.5969
8687,267.4699
8688,293.93448
8689,283.72696
8690,236.72388
8691,311.06198
8692,288.32297
8693,252.84134
8694,262.88168
8695,248.02165
8696,293.67966
8697,298.70142
8698,265.09897
8699,237.15816
8700,234.45093
8701,271.7474
8702,193.17621
8703,274.78064
8704,233.12793
8705,325.87204
8706,279.81686
8707,276.35132
8708,312.60434
8709,247.65242
8710,233.3846
8711,367.0184
8712,291.4236
8713,300.172
8714,302.59888
8715,238.2143
8716,263.24695
8717,243.97093
8718,290.67975
8719,360.87985
8720,268.16684
8721,183.2788
8722,235.53702
8723,306.79788
8724,321.60794
8725,253.77295
8726,291.04492
8727,234.73222
8728,234.88815
8729,192.29764
8730,236.02621
8731,261.21042
8732,266.88644
8733,288.2228
8734,254.94841
8735,294.97867
8736,312.50464
8737,305.63202
8738,231.06516
8739,328.3599
8740,359.77652
8741,253.66039
8742,302.4167
8743,237.87451
8744,280.50177
8745,207.59541
8746,284.3059
8747,240.16473
8748,325.3391
8749,295.23666
8750,308.66965
8751,322.25476
8752,247.19012
8753,303.76773
8754,518.1253
8755,353.33768
8756,260.09134
8757,169.53625
8758,266.96808
8759,340.24167
8760,238.7504
8761,413.07217
8762,528.18115
8763,201.10037
8764,234.43895
8765,335.80823
8766,240.1184
8767,337.38254
8768,265.58743
8769,290.00296
8770,237.56549
8771,289.51175
8772,268.0806
8773,294.88626
8774,311.279
8775,267.74966
8776,261.18765
8777,285.9448
8778,237.50111
8779,236.16695
8780,303.30508
8781,237.9685
8782,266.1035
8783,281.2418
8784,260.6216
8785,242.95683
8786,282.4768
8787,286.89343
8788,305.77197
8789,289.89474
8790,293.45905
8791,253.38731
8792,196.39291
8793,259.23874
8794,294.1817
8795,239.58864
8796,221.18262
8797,322.42084
8798,277.3711
8799,325.2797
8800,276.73697
8801,251.04579
8802,237.54468
8803,224.14354
8804,347.94305
8805,242.29124
8806,302.5757
8807,445.85315
8808,288.4808
8809,267.8636
8810,234.33623
8811,225.87473
8812,279.1376
8813,214.28206
8814,267.7554
8815,351.3691
8816,244.06462
8817,421.42456
8818,413.31073
8819,237.6745
8820,288.463
8821,240.95622
8822,278.3297
8823,250.51828
8824,361.28714
8825,290.06302
8826,323.41284
8827,224.03407
8828,279.124
8829,233.16588
8830,309.17532
8831,277.4883
8832,255.44316
8833,273.26355
8834,271.83704
8835,315.62903
8836,335.6857
8837,250.94403
8838,352.36078
8839,286.02853
8840,344.80365
8841,226.01874
8842,239.3866
8843,246.18118
8844,327.05933
8845,281.994
8846,291.13226
8847,278.5921
8848,316.51694
8849,222.4918
8850,306.23074
8851,278.02423
8852,215.45685
8853,413.2799
8854,488.52875
8855,287.71094
8856,301.50992
8857,328.8361
8858,352.36078
8859,355.45505
8860,252.19283
8861,290.98407
8862,260.02002
8863,305.85303
8864,216.50914
8865,254.31836
8866,249.10081
8867,242.02238
8868,295.0644
8869,231.25366
8870,222.8856
8871,253.81877
8872,201.81113
8873,226.3267
8874,247.34814
8875,270.8789
8876,323.3717
8877,315.23798
8878,293.34137
8879,268.00348
8880,269.00967
8881,379.76398
8882,296.46423
8883,239.39554
8884,226.49248
8885,331.85797
8886,230.18614
8887,287.96588
8888,194.98973
8889,239.97221
8890,292.9869
8891,256.57324
8892,238.37094
8893,309.67783
8894,336.63068
8895,378.66534
8896,261.82663
8897,322.34277
8898,194.67432
8899,238.91641
8900,275.9936
8901,217.72256
8902,320.41705
8903,235.03555
8904,252.41287
8905,312.03662
8906,377.2074
8907,323.81018
8908,239.26642
8909,237.30016
8910,321.68286
8911,276.02582
8912,272.3958
8913,233.52791
8914,292.6685
8915,331.35315
8916,229.84412
8917,266.78763
8918,296.27866
8919,297.03082
8920,405.09302
8921,278.68942
8922,419.7601
8923,278.2441
8924,249.53992
8925,202.51392
8926,277.13828
8927,250.78261
8928,236.9551
8929,300.37198
8930,233.50642
8931,220.90047
8932,284.82425
8933,204.04045
8934,311.32416
8935,271.0908
8936,303.99527
8937,312.79578
8938,234.93643
8939,334.20212
8940,286.95767
8941,243.86922
8942,241.7927
8943,244.88112
8944,370.7902
8945,281.64566
8946,231.27338
8947,293.99988
8948,305.31345
8949,275.7343
8950,255.47495
8951,313.2835
8952,266.50735
8953,267.3348
8954,250.56242
8955,321.37924
8956,261.78955
8957,261.9001
8958,255.42896
8959,241.23431
8960,208.9196
8961,235.63176
8962,306.6296
8963,314.1361
8964,362.63098
8965,353.45306
8966,302.42218
8967,249.214
8968,244.33728
8969,365.81204
8970,333.97684
8971,278.42273
8972,308.44016
8973,310.85684
8974,245.67612
8975,215.91176
8976,368.6984
8977,242.13966
8978,283.70947
8979,255.75844
8980,156.21661
8981,348.53903
8982,248.45805
8983,238.07266
8984,236.42955
8985,260.97647
8986,280.421
8987,294.96176
8988,277.89987
8989,230.30699
8990,232.65797
8991,222.79166
8992,198.54042
8993,281.6889
8994,544.40546
8995,248.22968
8996,248.36502
8997,278.84427
8998,236.81557
8999,239.94646
9000,233.57826
9001,227.49455
9002,283.42654
9003,280.8479
9004,206.15448
9005,312.61285
9006,237.16542
9007,236.67944
9008,334.8296
9009,311.11795
9010,377.76993
9011,244.88197
9012,287.77524
9013,228.96584
9014,268.2962
9015,456.66757
9016,322.0321
9017,266.87585
9018,224.2783
9019,236.88397
9020,250.28165
9021,229.28203
9022,340.18747
9023,244.07434
9024,255.7313
9025,284.6067
9026,231.64812
9027,267.10422
9028,277.65222
9029,290.2056
9030,277.58926
9031,218.4218
9032,249.60648
9033,261.74582
9034,337.41577
9035,321.20148
9036,282.43488
9037,213.6392
9038,298.274
9039,264.05176
9040,217.15257
9041,287.6647
9042,284.4447
9043,264.6535
9044,262.62674
9045,273.08432
9046,287.2137
9047,248.36873
9048,296.19287
9049,281.01752
9050,257.86826
9051,307.57672
9052,259.36594
9053,230.72127
9054,368.54593
9055,249.95406
9056,200.07672
9057,308.88754
9058,316.93613
9059,358.42093
9060,244.38171
9061,262.20108
9062,264.77917
9063,296.84744
9064,259.14407
9065,298.2874
9066,189.89778
9067,262.66446
9068,259.00195
9069,258.07275
9070,222.8856
9071,286.55606
9072,308.68057
9073,237.61258
9074,317.5741
9075,277.85907
9076,321.52258
9077,225.82962
9078,264.9871
9079,255.63287
9080,285.92892
9081,302.62308
9082,219.22003
9083,334.18854
9084,293.1071
9085,290.90695
9086,244.97588
9087,198.76077
9088,291.57498
9089,265.2617
9090,310.64368
9091,287.1689
9092,254.19057
9093,306.36365
9094,271.17398
9095,263.81036
9096,300.70813
9097,240.22926
9098,310.09204
9099,354.74615
9100,313.10327
9101,220.95232
9102,255.78943
9103,214.50829
9104,188.22368
9105,301.77863
9106,254.3302
9107,313.202
9108,217.17021
9109,272.33914
9110,261.7759
9111,361.94086
9112,222.2789
9113,243.98985
9114,245.04813
9115,304.25803
9116,240.64795
9117,292.3076
9118,302.55457
9119,363.40527
9120,280.56805
9121,283.91385
9122,260.8753
9123,223.69945
9124,238.0845
9125,357.80005
9126,317.29742
9127,278.12894
9128,500.78543
9129,250.97343
9130,237.07903
9131,265.03693
9132,314.6897
9133,325.15848
9134,279.7408
9135,304.95496
9136,310.25522
9137,286.52414
9138,259.397
9139,253.21042
9140,240.53886
9141,231.5473
9142,220.97484
9143,237.52432
9144,313.2616
9145,497.21762
9146,259.24765
9147,240.16368
9148,281.93338
9149,197.75142
9150,263.93704
9151,194.67134
9152,315.19077
9153,262.65543
9154,263.6445
9155,390.24597
9156,407.10867
9157,276.26498
9158,268.9138
9159,205.17834
9160,259.0436
9161,254.88057
9162,307.15488
9163,229.53757
9164,206.44724
9165,256.86288
9166,245.1129
9167,294.14624
9168,264.7903
9169,204.24881
9170,294.23477
9171,296.88834
9172,290.1165
9173,230.56744
9174,221.39693
9175,289.41412
9176,213.59488
9177,345.85675
9178,244.52322
9179,228.83723
9180,276.8256
9181,256.42407
9182,230.46698
9183,257.045
9184,264.882
9185,343.5395
9186,326.11838
9187,261.81085
9188,220.04048
9189,259.12408
9190,309.56943
9191,246.58708
9192,258.1245
9193,260.04752
9194,387.19266
9195,294.52322
9196,261.04333
9197,289.86728
9198,225.04459
9199,318.0715
9200,259.47025
9201,391.2941
9202,264.91595
9203,245.5503
9204,240.08405
9205,196.09619
9206,295.5638
9207,489.5398
9208,216.50674
9209,224.4486
9210,326.77304
9211,295.11774
9212,272.65967
9213,312.14026
9214,258.243
9215,238.12009
9216,228.41911
9217,323.04813
9218,256.37903
9219,295.61374
9220,295.6613
9221,227.46854
9222,290.6927
9223,263.0462
9224,198.00404
9225,321.58344
9226,321.64194
9227,223.95575
9228,293.52667
9229,276.42926
9230,232.67859
9231,321.16473
9232,266.40854
9233,321.26938
9234,230.26036
9235,233.57466
9236,278.1513
9237,194.85503
9238,295.44165
9239,216.9995
9240,275.1067
9241,231.53012
9242,249.44592
9243,247.42064
9244,273.203
9245,272.37643
9246,304.7725
9247,244.90987
9248,313.8877
9249,271.8895
9250,314.46674
9251,332.29358
9252,307.89145
9253,195.73247
9254,253.4025
9255,289.06165
9256,234.65681
9257,369.22302
9258,258.92575
9259,320.10242
9260,362.3057
9261,276.87302
9262,210.03719
9263,349.3568
9264,345.5332
9265,261.2582
9266,325.83435
9267,340.00568
9268,263.05588
9269,250.96408
9270,277.9278
9271,243.68423
9272,249.61372
9273,293.6319
9274,231.28279
9275,286.03006
9276,284.5506
9277,273.4318
9278,302.87173
9279,268.42184
9280,305.88214
9281,214.00854
9282,290.13452
9283,273.639
9284,260.78555
9285,289.5518
9286,280.9054
9287,330.72177
9288,259.47223
9289,236.10715
9290,253.75269
9291,285.79898
9292,312.37595
9293,231.88596
9294,219.73999
9295,316.29388
9296,318.41916
9297,254.92867
9298,299.6403
9299,271.75635
9300,284.97626
9301,226.79544
9302,211.84503
9303,269.66394
9304,273.4764
9305,273.5768
9306,343.933
9307,312.78424
9308,237.0368
9309,312.49832
9310,202.93948
9311,195.07442
9312,272.83313
9313,382.68787
9314,297.70016
9315,286.0358
9316,226.2865
9317,276.22177
9318,354.07254
9319,257.45386
9320,306.37463
9321,264.74396
9322,242.49861
9323,237.77853
9324,252.77211
9325,262.08267
9326,223.06297
9327,236.88397
9328,221.73236
9329,287.90897
9330,285.80267
9331,232.14493
9332,270.50372
9333,291.04242
9334,249.41617
9335,228.49054
9336,326.86374
9337,301.55737
9338,260.65076
9339,210.23158
9340,377.6154
9341,261.0847
9342,235.22752
9343,321.07812
9344,332.73938
9345,295.7184
9346,265.61383
9347,296.40054
9348,333.00793
9349,406.32892
9350,232.59068
9351,230.38179
9352,236.60623
9353,291.72736
9354,258.61212
9355,314.43604
9356,314.76782
9357,257.38434
9358,220.46107
9359,274.5028
9360,316.55902
9361,230.59569
9362,279.0851
9363,215.31323
9364,283.54782
9365,292.594
9366,291.42126
9367,324.7218
9368,261.99738
9369,202.34409
9370,271.9364
9371,289.92303
9372,321.9955
9373,295.32535
9374,286.39902
9375,262.44153
9376,227.0294
9377,338.35168
9378,216.66527
9379,369.2359
9380,256.79306
9381,221.59923
9382,294.99988
9383,262.89148
9384,276.17474
9385,295.2053
9386,202.10114
9387,223.27173
9388,271.04684
9389,310.17377
9390,343.40598
9391,230.20488
9392,271.66083
9393,292.50818
9394,273.90338
9395,236.10545
9396,354.81302
9397,313.23282
9398,375.01367
9399,219.64392
9400,244.64279
9401,399.00616
9402,329.23755
9403,240.79662
9404,354.24377
9405,285.42154
9406,234.31223
9407,236.47903
9408,220.42212
9409,237.14272
9410,258.70795
9411,228.67336
9412,237.37639
9413,348.0935
9414,278.3485
9415,546.27454
9416,264.54117
9417,231.101
9418,236.2415
9419,215.66895
9420,201.96341
9421,227.35449
9422,213.5775
9423,275.7193
9424,248.51859
9425,226.48305
9426,207.03767
9427,246.20644
9428,241.01024
9429,216.90077
9430,264.65933
9431,233.17906
9432,193.16826
9433,235.54253
9434,222.68637
9435,371.02463
9436,264.9725
9437,245.87767
9438,238.95451
9439,228.74837
9440,174.5303
9441,236.29126
9442,260.83496
9443,281.70578
9444,270.88736
9445,205.67262
9446,210.31197
9447,233.46498
9448,322.217
9449,271.724
9450,241.66205
9451,241.13373
9452,229.58551
9453,181.48453
9454,252.35056
9455,213.45282
9456,227.11584
9457,257.23962
9458,196.93614
9459,261.78015
9460,227.13803
9461,206.35776
9462,246.27975
9463,242.12366
9464,309.76022
9465,257.8849
9466,266.03586
9467,299.33093
9468,247.27853
9469,243.6405
9470,275.15567
9471,183.57019
9472,187.46239
9473,240.8244
9474,214.89345
9475,224.38336
9476,265.87994
9477,215.74117
9478,298.45016
9479,249.31769
9480,254.2491
9481,192.0905
9482,370.3113
9483,206.03758
9484,217.45357
9485,238.28947
9486,243.40114
9487,258.23398
9488,199.14691
9489,240.77853
9490,197.93176
9491,212.78186
9492,282.68216
9493,264.0567
9494,248.28421
9495,181.67397
9496,228.63315
9497,318.1129
9498,233.02567
9499,179.45116
9500,262.4074
9501,245.53477
9502,239.134
9503,257.91254
9504,175.06903
9505,263.18835
9506,195.9549
9507,256.02887
9508,212.42906
9509,190.5108
9510,269.7657
9511,239.29996
9512,276.64017
9513,294.20618
9514,237.05939
9515,241.85454
9516,253.51195
9517,264.0515
9518,227.83246
9519,235.94608
9520,247.85893
9521,244.40305
9522,233.16734
9523,201.62257
9524,268.0721
9525,239.68019
9526,313.6237
9527,246.52689
9528,242.89996
9529,213.25842
9530,226.78554
9531,212.30983
9532,222.7299
9533,247.31963
9534,273.04892
9535,231.74597
9536,274.07318
9537,281.46994
9538,231.22775
9539,228.26033
9540,281.40427
9541,217.83316
9542,184.07497
9543,231.87099
9544,247.98297
9545,257.291
9546,210.22725
9547,237.052
9548,238.38373
9549,236.9391
9550,263.22968
9551,212.99686
9552,240.42117
9553,236.77046
9554,192.66954
9555,223.492
9556,201.91716
9557,257.54755
9558,183.51566
9559,212.17104
9560,208.62616
9561,262.24713
9562,231.88673
9563,262.14853
9564,256.3114
9565,233.28201
9566,199.85558
9567,354.1276
9568,240.74013
9569,279.56244
9570,250.29568
9571,230.68019
9572,253.74295
9573,216.5088
9574,242.51335
9575,350.05865
9576,180.9548
9577,183.68103
9578,187.55829
9579,255.92891
9580,283.03677
9581,272.33197
9582,235.03522
9583,234.28676
9584,195.8903
9585,163.7074
9586,203.9646
9587,233.70815
9588,254.2047
9589,234.44691
9590,230.04478
9591,295.32028
9592,230.3798
9593,241.33618
9594,215.69032
9595,214.65086
9596,334.53723
9597,231.60541
9598,289.28278
9599,208.63425
9600,258.78223
9601,194.82022
9602,244.9155
9603,243.16354
9604,234.95172
9605,248.40881
9606,254.32582
9607,269.28827
9608,228.98271
9609,282.0358
9610,503.98254
9611,305.14233
9612,210.08025
9613,177.88419
9614,235.0323
9615,283.9641
9616,200.85019
9617,419.46808
9618,537.22296
9619,195.84375
9620,208.08421
9621,288.33975
9622,204.30829
9623,273.7489
9624,200.52448
9625,228.57098
9626,254.43674
9627,236.73915
9628,252.14854
9629,231.78127
9630,255.17355
9631,248.0467
9632,236.31525
9633,237.05588
9634,236.87465
9635,209.36298
9636,249.97237
9637,237.92143
9638,264.65085
9639,236.3166
9640,229.57396
9641,217.2494
9642,243.56398
9643,247.81668
9644,286.81534
9645,234.0078
9646,228.3665
9647,208.64903
9648,188.99094
9649,189.8483
9650,238.41168
9651,230.06868
9652,186.10843
9653,262.33325
9654,262.18918
9655,185.91716
9656,243.25584
9657,252.70944
9658,209.34642
9659,170.0696
9660,303.2459
9661,243.62125
9662,251.4037
9663,421.02094
9664,237.0747
9665,213.68802
9666,230.90344
9667,189.28448
9668,230.61964
9669,188.26761
9670,228.87955
9671,301.54596
9672,236.11606
9673,418.2845
9674,406.5051
9675,223.7035
9676,215.43106
9677,200.13693
9678,229.30359
9679,235.97366
9680,322.29904
9681,232.69395
9682,263.1517
9683,196.96597
9684,234.01923
9685,220.17046
9686,278.1914
9687,275.53278
9688,231.24239
9689,253.86678
9690,280.8241
9691,253.41
9692,271.60468
9693,229.40855
9694,332.5257
9695,252.8762
9696,262.1028
9697,186.6629
9698,242.14154
9699,231.6653
9700,264.8854
9701,252.26227
9702,284.30264
9703,258.8442
9704,222.06299
9705,216.84467
9706,251.56392
9707,229.8458
9708,191.44408
9709,395.38937
9710,468.27484
9711,263.12714
9712,275.95636
9713,312.71768
9714,327.0909
9715,322.16693
9716,204.26984
9717,231.56548
9718,243.12776
9719,300.1746
9720,176.15361
9721,238.65508
9722,229.35199
9723,212.95288
9724,244.89462
9725,200.00713
9726,190.98593
9727,227.23967
9728,202.88872
9729,224.39638
9730,240.618
9731,259.533
9732,279.87122
9733,268.72763
9734,230.82536
9735,253.42747
9736,245.78564
9737,352.9466
9738,259.97458
9739,212.93993
9740,204.69043
9741,243.91255
9742,192.46814
9743,254.6073
9744,168.64386
9745,214.81883
9746,247.58249
9747,266.4172
9748,220.6675
9749,243.50941
9750,222.80853
9751,364.70645
9752,174.67122
9753,287.41306
9754,165.34445
9755,231.35255
9756,263.98846
9757,224.30397
9758,311.47562
9759,206.63148
9760,198.69365
9761,212.27312
9762,367.87314
9763,282.10666
9764,224.40454
9765,188.28685
9766,218.50696
9767,230.31548
9768,233.95212
9769,198.97748
9770,275.36194
9771,301.91028
9772,199.54562
9773,233.48454
9774,272.0429
9775,235.07663
9776,369.65665
9777,257.657
9778,402.73236
9779,274.04303
9780,234.4029
9781,175.71063
9782,247.12222
9783,250.27074
9784,212.08894
9785,240.78232
9786,199.81229
9787,183.39542
9788,239.98738
9789,183.32385
9790,239.86366
9791,270.44885
9792,286.09
9793,237.34206
9794,234.75616
9795,276.89697
9796,233.47658
9797,237.99571
9798,228.66614
9799,203.67671
9800,370.15466
9801,262.8096
9802,208.99069
9803,238.87126
9804,216.7295
9805,234.41547
9806,231.4481
9807,228.0842
9808,227.4453
9809,271.6473
9810,236.33698
9811,274.72714
9812,239.36848
9813,186.1964
9814,241.19528
9815,230.54137
9816,183.00328
9817,232.8584
9818,258.32013
9819,195.26047
9820,315.40027
9821,300.09378
9822,244.0686
9823,219.8258
9824,206.20544
9825,346.0119
9826,233.98103
9827,267.25458
9828,236.54381
9829,219.40544
9830,216.69475
9831,172.98997
9832,357.14578
9833,235.90518
9834,240.42221
9835,225.06476
9836,135.1881
9837,293.5726
9838,225.13008
9839,216.01541
9840,199.54904
9841,257.40866
9842,232.19408
9843,249.7982
9844,259.96167
9845,221.48419
9846,205.0833
9847,193.86896
9848,171.0941
9849,256.22934
9850,549.5286
9851,235.00485
9852,233.61046
9853,245.52136
9854,209.98868
9855,232.2083
9856,212.0351
9857,190.90155
9858,286.71448
9859,258.58478
9860,189.57758
9861,294.5029
9862,201.74992
9863,207.65808
9864,277.9241
9865,245.21056
9866,356.86142
9867,206.9509
9868,237.23221
9869,207.33228
9870,237.2071
9871,427.60626
9872,273.22433
9873,214.1275
9874,193.95995
9875,217.85883
9876,215.06996
9877,195.26643
9878,263.0931
9879,234.11975
9880,256.46545
9881,242.25749
9882,232.12038
9883,231.32576
9884,254.1199
9885,294.169
9886,274.16107
9887,183.21309
9888,225.51836
9889,236.73825
9890,316.1281
9891,226.21216
9892,264.85092
9893,179.45494
9894,247.64235
9895,234.30751
9896,192.03859
9897,242.88591
9898,218.548
9899,228.63625
9900,234.98051
9901,232.52556
9902,273.02264
9903,230.5025
9904,227.0205
9905,269.0652
9906,257.8842
9907,252.10944
9908,266.04016
9909,201.14828
9910,330.57776
9911,214.51517
9912,202.90924
9913,252.54344
9914,237.15659
9915,356.65872
9916,226.74481
9917,186.25096
9918,215.69675
9919,255.13655
9920,237.2823
9921,270.633
9922,178.52545
9923,254.29208
9924,244.34265
9925,238.52417
9926,190.17679
9927,247.75311
9928,254.00655
9929,193.33286
9930,315.5045
9931,240.90675
9932,223.80627
9933,206.82791
9934,225.0182
9935,208.31433
9936,254.02113
9937,250.72762
9938,185.55684
9939,358.40247
9940,293.80557
9941,245.76208
9942,247.31348
9943,173.63916
9944,282.2838
9945,225.50043
9946,243.72098
9947,241.20511
9948,236.02124
9949,268.75156
9950,242.91112
9951,277.1328
9952,250.9516
9953,213.98293
9954,260.8556
9955,323.26965
9956,249.96568
9957,182.80879
9958,248.44934
9959,212.06943
9960,165.36856
9961,251.55515
9962,250.96576
9963,220.06839
9964,223.19473
9965,284.05893
9966,232.28017
9967,350.3442
9968,216.63715
9969,244.09348
9970,238.22252
9971,250.0479
9972,234.17639
9973,219.67905
9974,248.3648
9975,340.43158
9976,261.04456
9977,258.417
9978,220.03352
9979,190.89587
9980,218.03014
9981,323.1417
9982,246.71854
9983,217.70976
9984,506.63016
9985,222.61385
9986,222.98894
9987,238.12875
9988,239.65909
9989,260.96658
9990,273.26328
9991,250.16641
9992,260.84857
9993,244.47922
9994,250.66536
9995,259.7865
9996,201.10068
9997,231.60951
9998,185.17935
9999,204.93253
10000,223.5494
10001,479.68896
10002,227.99745
10003,188.34308
10004,251.93195
10005,194.88101
10006,233.24818
10007,149.76772
10008,229.61694
10009,252.56857
10010,195.57906
10011,360.63477
10012,406.18115
10013,235.84196
10014,200.6372
10015,201.48012
10016,239.89674
10017,229.67677
10018,250.85548
10019,228.88501
10020,189.68202
10021,237.15395
10022,231.11617
10023,259.65808
10024,258.3847
10025,169.1388
10026,256.4161
10027,254.22551
10028,231.73688
10029,206.40018
10030,210.92067
10031,214.2098
10032,192.19888
10033,277.97473
10034,243.6469
10035,188.65842
10036,247.19864
10037,275.2302
10038,207.23459
10039,245.55885
10040,280.3476
10041,301.2341
10042,242.46042
10043,243.9692
10044,185.52544
10045,211.4649
10046,234.39594
10047,239.57408
10048,255.66455
10049,229.66724
10050,353.74612
10051,258.57312
10052,205.91232
10053,221.79929
